departamento_id;departamento_nombre;provincia_id;provincia_nombre;año;semanas_epidemiologicas;evento_nombre;grupo_edad_id;grupo_edad_desc;cantidad_casos
7;RÍO GRANDE;94;Tierra del Fuego;2022;24;Neumonía en pacientes ambulatorios;10;35 a 44;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;24;Neumonía en pacientes ambulatorios;3;12 a 23 m;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;28;Neumonía en pacientes ambulatorios;11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;38;Neumonía en pacientes ambulatorios;5;5 a 9;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;42;Neumonía en pacientes ambulatorios;13;>= a 75;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;45;Neumonía en pacientes ambulatorios;13;>= a 75;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;50;Neumonía en pacientes ambulatorios;11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;5;Neumonía en pacientes ambulatorios;11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;6;Neumonía en pacientes ambulatorios;12;65 a 74;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;11;Neumonía en pacientes ambulatorios;10;35 a 44;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;11;Neumonía en pacientes ambulatorios;9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;13;Neumonía en pacientes ambulatorios;13;>= a 75;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;25;Neumonía en pacientes ambulatorios;12;65 a 74;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;25;Neumonía en pacientes ambulatorios;7;15 a 19;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;26;Neumonía en pacientes ambulatorios;13;>= a 75;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;30;Neumonía en pacientes ambulatorios;9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;37;Neumonía en pacientes ambulatorios;10;35 a 44;1
14;USHUAIA;94;Tierra del Fuego;2022;4;Neumonía en pacientes ambulatorios;9;25 a 34;1
14;USHUAIA;94;Tierra del Fuego;2022;16;Neumonía en pacientes ambulatorios;5;5 a 9;1
14;USHUAIA;94;Tierra del Fuego;2022;20;Neumonía en pacientes ambulatorios;9;25 a 34;1
14;USHUAIA;94;Tierra del Fuego;2022;27;Neumonía en pacientes ambulatorios;11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;28;Neumonía en pacientes ambulatorios;13;>= a 75;1
14;USHUAIA;94;Tierra del Fuego;2022;35;Neumonía en pacientes ambulatorios;2;6 a 11 m;1
14;USHUAIA;94;Tierra del Fuego;2022;10;Neumonía en pacientes ambulatorios;5;5 a 9;1
14;USHUAIA;94;Tierra del Fuego;2022;13;Neumonía en pacientes ambulatorios;7;15 a 19;1
14;USHUAIA;94;Tierra del Fuego;2022;14;Neumonía en pacientes ambulatorios;9;25 a 34;1
14;USHUAIA;94;Tierra del Fuego;2022;15;Neumonía en pacientes ambulatorios;10;35 a 44;1
14;USHUAIA;94;Tierra del Fuego;2022;19;Neumonía en pacientes ambulatorios;4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2022;21;Neumonía en pacientes ambulatorios;3;12 a 23 m;1
14;USHUAIA;94;Tierra del Fuego;2022;22;Neumonía en pacientes ambulatorios;13;>= a 75;1
14;USHUAIA;94;Tierra del Fuego;2022;23;Neumonía en pacientes ambulatorios;7;15 a 19;1
14;USHUAIA;94;Tierra del Fuego;2022;48;Neumonía en pacientes ambulatorios;5;5 a 9;1
14;USHUAIA;94;Tierra del Fuego;2022;51;Neumonía en pacientes ambulatorios;13;>= a 75;1
14;USHUAIA;94;Tierra del Fuego;2022;24;Neumonía en pacientes ambulatorios;11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;35;Neumonía en pacientes ambulatorios;4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2022;37;Neumonía en pacientes ambulatorios;11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;41;Neumonía en pacientes ambulatorios;13;>= a 75;1
14;USHUAIA;94;Tierra del Fuego;2022;45;Neumonía en pacientes ambulatorios;5;5 a 9;1
14;USHUAIA;94;Tierra del Fuego;2022;2;Neumonía en pacientes ambulatorios;11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;7;Neumonía en pacientes ambulatorios;4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2022;16;Neumonía en pacientes ambulatorios;13;>= a 75;1
14;USHUAIA;94;Tierra del Fuego;2022;20;Neumonía en pacientes ambulatorios;3;12 a 23 m;1
14;USHUAIA;94;Tierra del Fuego;2022;20;Neumonía en pacientes ambulatorios;4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2022;23;Neumonía en pacientes ambulatorios;13;>= a 75;1
14;USHUAIA;94;Tierra del Fuego;2022;23;Neumonía en pacientes ambulatorios;4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2022;47;Neumonía en pacientes ambulatorios;12;65 a 74;1
14;USHUAIA;94;Tierra del Fuego;2022;49;Neumonía en pacientes ambulatorios;3;12 a 23 m;1
14;USHUAIA;94;Tierra del Fuego;2022;52;Neumonía en pacientes ambulatorios;4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2022;8;Neumonía en pacientes ambulatorios;13;>= a 75;1
14;USHUAIA;94;Tierra del Fuego;2022;15;Neumonía en pacientes ambulatorios;13;>= a 75;1
14;USHUAIA;94;Tierra del Fuego;2022;15;Neumonía en pacientes ambulatorios;4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2022;19;Neumonía en pacientes ambulatorios;3;12 a 23 m;1
14;USHUAIA;94;Tierra del Fuego;2022;34;Neumonía en pacientes ambulatorios;13;>= a 75;1
14;USHUAIA;94;Tierra del Fuego;2022;42;Neumonía en pacientes ambulatorios;12;65 a 74;1
14;USHUAIA;94;Tierra del Fuego;2022;3;Neumonía en pacientes ambulatorios;11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;22;Neumonía en pacientes ambulatorios;9;25 a 34;1
14;USHUAIA;94;Tierra del Fuego;2022;23;Neumonía en pacientes ambulatorios;10;35 a 44;1
14;USHUAIA;94;Tierra del Fuego;2022;27;Neumonía en pacientes ambulatorios;4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2022;28;Neumonía en pacientes ambulatorios;9;25 a 34;1
14;USHUAIA;94;Tierra del Fuego;2022;40;Neumonía en pacientes ambulatorios;4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2022;40;Neumonía en pacientes ambulatorios;7;15 a 19;1
14;USHUAIA;94;Tierra del Fuego;2022;43;Neumonía en pacientes ambulatorios;10;35 a 44;1
14;USHUAIA;94;Tierra del Fuego;2022;45;Neumonía en pacientes ambulatorios;11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;47;Neumonía en pacientes ambulatorios;5;5 a 9;1
14;USHUAIA;94;Tierra del Fuego;2022;48;Neumonía en pacientes ambulatorios;11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;13;Neumonía en pacientes ambulatorios;3;12 a 23 m;1
14;USHUAIA;94;Tierra del Fuego;2022;18;Neumonía en pacientes ambulatorios;5;5 a 9;1
14;USHUAIA;94;Tierra del Fuego;2022;22;Neumonía en pacientes ambulatorios;6;10 a 14;1
14;USHUAIA;94;Tierra del Fuego;2022;24;Neumonía en pacientes ambulatorios;4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2022;34;Neumonía en pacientes ambulatorios;4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2022;36;Neumonía en pacientes ambulatorios;10;35 a 44;1
14;USHUAIA;94;Tierra del Fuego;2022;49;Neumonía en pacientes ambulatorios;13;>= a 75;1
14;USHUAIA;94;Tierra del Fuego;2022;8;Neumonía en pacientes ambulatorios;9;25 a 34;1
14;USHUAIA;94;Tierra del Fuego;2022;22;Neumonía en pacientes ambulatorios;7;15 a 19;1
14;USHUAIA;94;Tierra del Fuego;2022;26;Neumonía en pacientes ambulatorios;4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2022;28;Neumonía en pacientes ambulatorios;6;10 a 14;1
14;USHUAIA;94;Tierra del Fuego;2022;28;Neumonía en pacientes ambulatorios;7;15 a 19;1
14;USHUAIA;94;Tierra del Fuego;2022;37;Neumonía en pacientes ambulatorios;10;35 a 44;1
14;USHUAIA;94;Tierra del Fuego;2022;41;Neumonía en pacientes ambulatorios;2;6 a 11 m;1
14;USHUAIA;94;Tierra del Fuego;2022;41;Neumonía en pacientes ambulatorios;7;15 a 19;1
14;USHUAIA;94;Tierra del Fuego;2022;42;Neumonía en pacientes ambulatorios;13;>= a 75;1
14;USHUAIA;94;Tierra del Fuego;2022;8;Neumonía en pacientes ambulatorios;4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2022;9;Neumonía en pacientes ambulatorios;8;20 a 24;1
14;USHUAIA;94;Tierra del Fuego;2022;9;Neumonía en pacientes ambulatorios;9;25 a 34;1
14;USHUAIA;94;Tierra del Fuego;2022;12;Neumonía en pacientes ambulatorios;9;25 a 34;1
14;USHUAIA;94;Tierra del Fuego;2022;15;Neumonía en pacientes ambulatorios;7;15 a 19;1
14;USHUAIA;94;Tierra del Fuego;2022;31;Neumonía en pacientes ambulatorios;9;25 a 34;1
14;USHUAIA;94;Tierra del Fuego;2022;32;Neumonía en pacientes ambulatorios;11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;43;Neumonía en pacientes ambulatorios;4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2022;26;Neumonía en pacientes ambulatorios;7;15 a 19;1
14;USHUAIA;94;Tierra del Fuego;2022;35;Neumonía en pacientes ambulatorios;12;65 a 74;1
14;USHUAIA;94;Tierra del Fuego;2022;37;Neumonía en pacientes ambulatorios;3;12 a 23 m;1
14;USHUAIA;94;Tierra del Fuego;2022;38;Neumonía en pacientes ambulatorios;12;65 a 74;1
14;USHUAIA;94;Tierra del Fuego;2022;10;Neumonía en pacientes ambulatorios;4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2022;15;Neumonía en pacientes ambulatorios;11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;18;Neumonía en pacientes ambulatorios;10;35 a 44;1
14;USHUAIA;94;Tierra del Fuego;2022;24;Neumonía en pacientes ambulatorios;10;35 a 44;1
14;USHUAIA;94;Tierra del Fuego;2022;24;Neumonía en pacientes ambulatorios;9;25 a 34;1
14;USHUAIA;94;Tierra del Fuego;2022;28;Neumonía en pacientes ambulatorios;5;5 a 9;1
14;USHUAIA;94;Tierra del Fuego;2022;36;Neumonía en pacientes ambulatorios;3;12 a 23 m;1
14;USHUAIA;94;Tierra del Fuego;2022;38;Neumonía en pacientes ambulatorios;11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;44;Neumonía en pacientes ambulatorios;12;65 a 74;1
14;USHUAIA;94;Tierra del Fuego;2022;10;Neumonía en pacientes ambulatorios;9;25 a 34;1
14;USHUAIA;94;Tierra del Fuego;2022;11;Neumonía en pacientes ambulatorios;5;5 a 9;1
14;USHUAIA;94;Tierra del Fuego;2022;12;Neumonía en pacientes ambulatorios;3;12 a 23 m;1
14;USHUAIA;94;Tierra del Fuego;2022;17;Neumonía en pacientes ambulatorios;11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;23;Neumonía en pacientes ambulatorios;11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;23;Neumonía en pacientes ambulatorios;6;10 a 14;1
14;USHUAIA;94;Tierra del Fuego;2022;39;Neumonía en pacientes ambulatorios;10;35 a 44;1
14;USHUAIA;94;Tierra del Fuego;2022;39;Neumonía en pacientes ambulatorios;12;65 a 74;1
14;USHUAIA;94;Tierra del Fuego;2022;52;Neumonía en pacientes ambulatorios;12;65 a 74;1
14;USHUAIA;94;Tierra del Fuego;2022;13;Neumonía en pacientes ambulatorios;9;25 a 34;1
14;USHUAIA;94;Tierra del Fuego;2022;18;Neumonía en pacientes ambulatorios;4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2022;26;Neumonía en pacientes ambulatorios;10;35 a 44;1
14;USHUAIA;94;Tierra del Fuego;2022;27;Neumonía en pacientes ambulatorios;7;15 a 19;1
14;USHUAIA;94;Tierra del Fuego;2022;33;Neumonía en pacientes ambulatorios;11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;42;Neumonía en pacientes ambulatorios;10;35 a 44;1
14;USHUAIA;94;Tierra del Fuego;2022;42;Neumonía en pacientes ambulatorios;9;25 a 34;1
14;USHUAIA;94;Tierra del Fuego;2022;44;Neumonía en pacientes ambulatorios;4;2 a 4;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;22;Neumonía (sin especificar);2;6 a 11 m;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;47;Neumonía (sin especificar);9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;11;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;11;Neumonía (sin especificar);9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;14;Neumonía (sin especificar);5;5 a 9;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;15;Neumonía (sin especificar);9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;19;Neumonía (sin especificar);2;6 a 11 m;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;21;Neumonía (sin especificar);9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;22;Neumonía (sin especificar);3;12 a 23 m;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;22;Neumonía (sin especificar);6;10 a 14;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;24;Neumonía (sin especificar);5;5 a 9;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;33;Neumonía (sin especificar);5;5 a 9;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;40;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;4;Neumonía (sin especificar);2;6 a 11 m;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;4;Neumonía (sin especificar);9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;13;Neumonía (sin especificar);3;12 a 23 m;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;15;Neumonía (sin especificar);4;2 a 4;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;18;Neumonía (sin especificar);5;5 a 9;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;20;Neumonía (sin especificar);10;35 a 44;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;20;Neumonía (sin especificar);9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;24;Neumonía (sin especificar);12;65 a 74;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;27;Neumonía (sin especificar);12;65 a 74;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;34;Neumonía (sin especificar);5;5 a 9;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;36;Neumonía (sin especificar);9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;40;Neumonía (sin especificar);6;10 a 14;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;43;Neumonía (sin especificar);9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;45;Neumonía (sin especificar);3;12 a 23 m;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;46;Neumonía (sin especificar);2;6 a 11 m;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;50;Neumonía (sin especificar);13;>= a 75;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;10;Neumonía (sin especificar);9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;12;Neumonía (sin especificar);12;65 a 74;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;16;Neumonía (sin especificar);8;20 a 24;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;3;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;3;Neumonía (sin especificar);5;5 a 9;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;3;Neumonía (sin especificar);8;20 a 24;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;10;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;10;Neumonía (sin especificar);8;20 a 24;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;19;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;19;Neumonía (sin especificar);8;20 a 24;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;21;Neumonía (sin especificar);4;2 a 4;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;25;Neumonía (sin especificar);5;5 a 9;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;30;Neumonía (sin especificar);13;>= a 75;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;42;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;44;Neumonía (sin especificar);12;65 a 74;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;44;Neumonía (sin especificar);7;15 a 19;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;45;Neumonía (sin especificar);8;20 a 24;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;47;Neumonía (sin especificar);7;15 a 19;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;12;Neumonía (sin especificar);5;5 a 9;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;24;Neumonía (sin especificar);10;35 a 44;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;24;Neumonía (sin especificar);13;>= a 75;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;25;Neumonía (sin especificar);12;65 a 74;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;26;Neumonía (sin especificar);8;20 a 24;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;29;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;34;Neumonía (sin especificar);4;2 a 4;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;37;Neumonía (sin especificar);2;6 a 11 m;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;39;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;42;Neumonía (sin especificar);9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;43;Neumonía (sin especificar);4;2 a 4;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;44;Neumonía (sin especificar);10;35 a 44;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;46;Neumonía (sin especificar);6;10 a 14;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;50;Neumonía (sin especificar);4;2 a 4;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;21;Neumonía (sin especificar);3;12 a 23 m;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;28;Neumonía (sin especificar);10;35 a 44;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;36;Neumonía (sin especificar);4;2 a 4;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;42;Neumonía (sin especificar);13;>= a 75;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;51;Neumonía (sin especificar);12;65 a 74;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;11;Neumonía (sin especificar);12;65 a 74;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;20;Neumonía (sin especificar);2;6 a 11 m;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;27;Neumonía (sin especificar);10;35 a 44;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;30;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;43;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;37;Neumonía (sin especificar);4;2 a 4;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;46;Neumonía (sin especificar);13;>= a 75;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;49;Neumonía (sin especificar);9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;3;Neumonía (sin especificar);2;6 a 11 m;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;11;Neumonía (sin especificar);8;20 a 24;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;13;Neumonía (sin especificar);10;35 a 44;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;13;Neumonía (sin especificar);4;2 a 4;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;16;Neumonía (sin especificar);4;2 a 4;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;20;Neumonía (sin especificar);12;65 a 74;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;25;Neumonía (sin especificar);3;12 a 23 m;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;29;Neumonía (sin especificar);2;6 a 11 m;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;32;Neumonía (sin especificar);2;6 a 11 m;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;35;Neumonía (sin especificar);4;2 a 4;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;40;Neumonía (sin especificar);9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;42;Neumonía (sin especificar);4;2 a 4;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;48;Neumonía (sin especificar);13;>= a 75;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;49;Neumonía (sin especificar);12;65 a 74;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;6;Neumonía (sin especificar);8;20 a 24;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;14;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;22;Neumonía (sin especificar);8;20 a 24;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;25;Neumonía (sin especificar);4;2 a 4;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;25;Neumonía (sin especificar);8;20 a 24;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;28;Neumonía (sin especificar);13;>= a 75;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;36;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;40;Neumonía (sin especificar);12;65 a 74;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;44;Neumonía (sin especificar);5;5 a 9;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;46;Neumonía (sin especificar);10;35 a 44;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;6;Neumonía (sin especificar);10;35 a 44;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;9;Neumonía (sin especificar);10;35 a 44;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;13;Neumonía (sin especificar);5;5 a 9;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;16;Neumonía (sin especificar);7;15 a 19;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;19;Neumonía (sin especificar);10;35 a 44;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;22;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;22;Neumonía (sin especificar);9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;28;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;28;Neumonía (sin especificar);9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;30;Neumonía (sin especificar);4;2 a 4;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;33;Neumonía (sin especificar);4;2 a 4;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;44;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;50;Neumonía (sin especificar);3;12 a 23 m;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;12;Neumonía (sin especificar);10;35 a 44;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;20;Neumonía (sin especificar);13;>= a 75;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;22;Neumonía (sin especificar);12;65 a 74;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;42;Neumonía (sin especificar);5;5 a 9;1
7;RÍO GRANDE;94;Tierra del Fuego;2022;48;Neumonía (sin especificar);10;35 a 44;1
14;USHUAIA;94;Tierra del Fuego;2022;44;Neumonía (sin especificar);11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;50;Neumonía (sin especificar);11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;15;Neumonía (sin especificar);8;20 a 24;1
14;USHUAIA;94;Tierra del Fuego;2022;15;Neumonía (sin especificar);10;35 a 44;1
14;USHUAIA;94;Tierra del Fuego;2022;22;Neumonía (sin especificar);10;35 a 44;1
14;USHUAIA;94;Tierra del Fuego;2022;15;Neumonía (sin especificar);7;15 a 19;1
14;USHUAIA;94;Tierra del Fuego;2022;44;Neumonía (sin especificar);9;25 a 34;1
14;USHUAIA;94;Tierra del Fuego;2022;22;Neumonía (sin especificar);11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;45;Neumonía (sin especificar);10;35 a 44;1
14;USHUAIA;94;Tierra del Fuego;2022;51;Neumonía (sin especificar);11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;31;Neumonía (sin especificar);13;>= a 75;1
14;USHUAIA;94;Tierra del Fuego;2022;33;Neumonía (sin especificar);11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2022;15;Neumonía (sin especificar);6;10 a 14;1
14;USHUAIA;94;Tierra del Fuego;2022;51;Neumonía (sin especificar);4;2 a 4;1
14;USHUAIA;94;Tierra del Fuego;2023;37;Neumonía (sin especificar);13;>= a 75;1
14;USHUAIA;94;Tierra del Fuego;2023;26;Neumonía (sin especificar);13;>= a 75;1
14;USHUAIA;94;Tierra del Fuego;2023;29;Neumonía (sin especificar);6;10 a 14;1
14;USHUAIA;94;Tierra del Fuego;2023;46;Neumonía (sin especificar);2;6 a 11 m;1
14;USHUAIA;94;Tierra del Fuego;2023;32;Neumonía (sin especificar);13;>= a 75;1
14;USHUAIA;94;Tierra del Fuego;2023;37;Neumonía (sin especificar);12;65 a 74;1
14;USHUAIA;94;Tierra del Fuego;2023;3;Neumonía (sin especificar);7;15 a 19;1
14;USHUAIA;94;Tierra del Fuego;2023;18;Neumonía (sin especificar);11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2023;26;Neumonía (sin especificar);11;45 a 64;1
14;USHUAIA;94;Tierra del Fuego;2023;40;Neumonía (sin especificar);5;5 a 9;1
14;USHUAIA;94;Tierra del Fuego;2023;36;Neumonía (sin especificar);6;10 a 14;1
14;USHUAIA;94;Tierra del Fuego;2023;39;Neumonía (sin especificar);7;15 a 19;1
7;RÍO GRANDE;94;Tierra del Fuego;2023;23;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2023;26;Neumonía (sin especificar);11;45 a 64;1
7;RÍO GRANDE;94;Tierra del Fuego;2023;28;Neumonía (sin especificar);7;15 a 19;1
7;RÍO GRANDE;94;Tierra del Fuego;2023;32;Neumonía (sin especificar);12;65 a 74;1
7;RÍO GRANDE;94;Tierra del Fuego;2023;36;Neumonía (sin especificar);9;25 a 34;1
7;RÍO GRANDE;94;Tierra del Fuego;2023;38;Neumonía (sin especificar);10;35 a 44;1
